"","None_1","None_2","Basal_Normal","LumA_LumB","Basal"
"ASAH1",0.00277043474449535,0.0699127985714026,0.00550681372381906,0.153637265065519,0.00518559296180928
"BNIP3L",0.10965567542161,0.130665131649119,0.0401413096074529,0.0276326195368629,0.0311449598601972
"KCNN4",0.0129053789424441,0.00674180355183314,0.0152565409763662,0.000395607659242132,0.102808821017274
"NUCB1",0.0648022731765244,0.114331604006414,0.159081457940569,0.0756850972923222,0.083805552834589
"ECH1",0.0692727487188411,0.070092686804576,0.0785653418866531,0.0399066059816985,0.0183315749798747
"HNRNPL",0.100432327527475,0.300772547004653,0.279570533517997,0.166275986966903,0.129535476952336
"SNRNP70",0.116287856847326,0.120840655588694,0.0887838356618093,0.0785729366170243,0.0622362366427508
"CLPTM1",0.000336187321827912,0.100436354713451,0.0938535779542082,0.0669864662649507,0.0808291266118853
"RELB",0.00896556475693937,0.0184174447828912,0.0767363680218565,0.0158159723242757,0.152311264901475
"FCGRT",0.0260609604174986,0.0833653505779741,0.00824035848569896,0.0715339973785991,0.0369131567922838
"PIH1D1",0.0304219526233553,0.0199599256632225,0.125532755841411,0.133041344980907,0.115003705447828
"CKM",0.000614307044583572,0.00132004221796069,0.00145453124482118,0.00205456020300829,0.00132801683337076
"PEX11G",0.0127802339593686,0.00193671020593265,0.00726266965254713,0.0167655738431874,0.0112062819213441
"SF3A2",0.10598306027565,0.169250735465837,0.0901819788327155,0.0760513760345586,0.144950555769301
"OAZ1",0.00863995633831656,0.030101209980832,0.226191678992131,0.166679539460377,0.0641096327760169
"STX10",0.00856021723852541,0.00577304817159712,0.118497942048389,0.0420399194200631,0.187191213459082
"TLE5",0.228090036599158,0.242980721236615,0.180742442427516,0.0344609301934095,0.104590471838524
"SNAPC2",0.0254589995920346,0.0326662414019068,0.00186604074485113,0.0385799263081457,0.0116422623426008
"C19orf53",0.0579111766112689,0.238875092170809,0.0309370511014371,0.184198662880905,0.0409185384995164
"IL27RA",0.0244904481262548,0.0261750098150673,0.0246232810658029,0.00344128332839698,0.117971729239325
"ASF1B",0.0618017078464343,0.00213526380623031,0.0465564645145561,0.00843199842597607,0.0728813366193063
"TNNT1",0.0643535050074626,0.0110953044747206,0.00153128923071347,0.064887453522926,0.0301648992149433
"FAM32A",0.117653524205754,0.122833679283836,0.08994621540592,0.0442859289600984,0.15696457349859
"PPP6R1",0.10998264019064,0.0314338277463585,0.0545588246985196,0.0944402035832657,0.114184525987699
"OLFM2",0.000159978868502146,0.0141091794332833,0.0312495828066389,0.00295245930517051,0.143954913946267
"ILVBL",0.0614202342822313,0.090238626807227,0.0357127039525711,0.130848726163319,0.00639033292064894
"CASP14",0.00261081673382932,0.000529437442575418,0.00359756409244611,0.000309406776288021,0.0180724392500678
"POP4",0.00949301110255235,0.00975347262115276,0.00775484122904985,0.00277608007364628,0.0465958092098149
"CCNE1",0.00214566727861457,0.00218597987318728,0.000667980000447687,3.22056087052933e-05,0.0514601704580346
"URI1",0.0327857489730589,0.0317657873033316,0.0294110809781049,0.0101331355716195,0.0475386512761933
"PDCD5",0.0383484563532139,0.00871886966511277,0.0387182492647031,0.00259291073289828,0.17176596837581
"RPS16",0.0535991854226484,0.0463730046515955,0.0283192448429251,0.0210969947476556,0.119072478891698
"FBL",0.0278004199203718,0.00242200561037355,0.0394062837859125,0.00604513089936933,0.037532765057258
"CCNP",0.0256011187057055,0.00312837397552712,0.0525332137653576,0.0561725948693123,0.0273211572560937
"GPI",0.0108394803387192,0.0493245461337379,0.0517623931247916,0.0154325176742424,0.379873826851784
"PLD3",0.137436483132804,0.0311980719559867,0.090718752139219,0.0908083668854714,0.163370479149176
"TBCB",0.0826932476311787,0.0757960687739641,0.0300592229429851,0.0707657742072076,0.244465032124729
"SLC1A5",0.0335845883450638,0.0514993071083963,0.18865627292578,0.0791494360584946,0.17228488152852
"TJP3",0.175481175602351,0.0877259838737144,0.129974439536797,0.272204238173026,0.0329547755922261
"APLP1",0.0257095706260435,5.19277962067319e-05,0.016440880748878,0.000500618025762173,0.0010115443008077
"HNRNPUL1",0.0189218547842673,0.00582633516479562,0.0726170256752554,0.0832180123474787,0.344848126916631
"TGFB1",0.083243929382031,0.0320805855470452,0.0653067394478799,0.00321195348890277,0.087555567236557
"PLIN3",0.0294739720652912,0.0820175636950532,0.102248692606617,0.103149534370307,0.0962293586211092
"MYH14",0.0919030469028477,0.0169689792649988,0.0137351092741551,0.0160114240462591,0.0318058062729224
"CD79A",0.0209192364995928,0.0152311205914441,0.0171167531261165,0.00132055118552545,0.026096471622825
"RPS19",0.00364969350121739,0.213165993669926,0.190114432413696,0.0502908417238844,0.0603652553825362
"NOP53",0.103757576759439,0.0257486046076931,0.151692989627946,0.142270728691873,0.0275515676015689
"NKG7",0.0486341163689712,0.012836357333251,0.0151635870497906,0.00587342725605034,0.0981400397956351
"CEACAM5",0.00120706783035806,0.00210617357030641,0.00160194902460909,0.034652914498225,0.00284480006472329
"CDC37",0.17483732653294,0.0289981303078793,0.175136620472212,0.111480973404705,0.240867198751444
"CNFN",0.0330277155561324,0.00903772942680053,0.00923429365621545,0.00382222597535283,0.0294863205521546
"KDELR1",0.382206717654488,0.0663070812400199,0.187480732160428,0.113720817765594,0.125794551897956
"CLEC11A",0.014334678403523,0.0087835660787753,0.0381817295485982,0.0513316566492511,0.0254858693323997
"RAB3D",0.199866472036771,0.0955800802258107,0.184749366926202,0.0653792547635766,0.0451966976849686
"TMEM205",0.0509208357279977,0.0455133738915425,0.0518201110925407,0.0257241746358299,0.0479210059888381
"CAPS",0.0315932087313905,0.00577005424034332,0.00742134293709036,0.00752711530620462,0.0867968996459716
"PLPPR2",0.165453149016355,0.100983879773573,0.0365810383696137,0.30472607215662,0.0190983033465804
"FAM83E",0.0496039975697436,0.0725539477557979,0.0296985480211294,0.175016827836589,0.00173668743270387
"BCAT2",0.0882503469001313,0.0430296085126204,0.103628109069935,0.0679071377615896,0.0827062273917899
"PLEKHA4",0.0834820176982543,0.144285931408954,0.0898287502931577,0.0360308543649139,0.0421487083174284
"PPP2R1A",0.152895920999863,0.116559920673289,0.0418697109449898,0.0908014340160924,0.0452475005337068
"TNPO2",0.0680968000285555,0.09714138533993,0.0407355017100153,0.0373452211043821,0.124552529294637
"DNASE2",0.047361944490914,0.248305686565886,0.135403272158207,0.0299637012492078,0.112716628208233
"PRPF31",0.156975635504393,0.00566145418681061,0.0427261556435826,0.0575199911036188,0.165991436364891
"TFPT",0.0751583173186844,0.0708821165616528,0.0758701368614623,0.0482987943123071,0.0645782783165659
"RPL18A",0.0280765349389129,0.0552391240036843,0.0299119854704049,0.01379806327676,0.0920338039634727
"ISYNA1",0.00134687219114883,0.141224619915418,0.151097883090661,0.0754525913387757,0.0401045493374957
"COMP",0.0301709862586527,0.0234875150357717,0.065366461589161,0.0602741338274138,0.0306129473182102
"COPE",0.0598619369617396,0.135268174392163,0.0627753938697712,0.155188215133883,0.236689621357848
"DDX49",0.0664566742736887,0.00222187108700354,0.0731754624565418,0.0601542157200332,0.164335771280029
"TMEM147",0.0846391114175086,0.0529358402971767,0.0581677285899186,0.000460860581041965,0.150583346523985
"USF2",0.0640869017555862,0.159252761943892,0.150874762159155,0.109257049155516,0.155769831007183
"LSR",0.054819879055977,0.036846876067707,0.0162211655594718,0.000926023318942977,0.104281535617828
"FKBP8",0.117371879908145,0.0816029971442713,0.086532602412015,0.0936136528932098,0.138523141954583
"HPN",0.0207493937453083,0.079707893266979,0.0187390879928069,0.168491649430839,0.0345275540356349
"ERF",0.114210868298177,0.139061348322991,0.0786030453239593,0.0417901868665522,0.168900175021035
"CADM4",0.0294876300213839,0.074070580201013,0.0471694133846285,0.0218249656345857,0.0372660580739123
"TFPI2",0.0040081188137196,0.00525021094890733,0.00641517206069799,0.0215036729549323,0.0058197708068552
"NAMPT",0.0208279851916121,0.0194345309367638,0.0606004206893515,0.0274088126028446,0.0767986396904624
"PON2",0.0310681113131837,0.247744315034001,0.214517913853684,0.00329417817388563,0.0766999659918525
"MTPN",0.128418976156274,0.148551054698031,0.126781089630732,0.0638156063778968,0.140025124394989
"PTN",0.00919897404315549,0.0087230279899611,0.00686828726679596,0.000977690187733278,0.00199110394906334
"OGDH",0.0993020056423626,0.146858043125627,0.150927980174279,0.109015739980626,0.0828879976421739
"H2AZ2",0.176113342382091,0.147279181307273,0.0439339348699413,0.145146529463153,0.110578534363657
"CAV2",0.103573381096568,0.136885406057849,0.0966696121718834,0.00713500895214011,0.055742259286773
"CAV1",0.0332999232288191,0.0323195231436088,0.140831137211223,0.0435558237355727,0.0805631198349513
"MET",0.00118715589363927,0.00279483311910534,0.00403209246837207,0.000303294169476788,0.0173470603671378
"LFNG",0.0112908336032692,0.0431665122295502,0.0697028836515477,0.166812927354009,0.0366927202950478
"HIBADH",0.0604282473583618,0.000904429750162446,0.0318621883141782,0.0277747751601588,0.00745005895008599
"TAX1BP1",0.0835157220467772,0.0679424073530783,0.0198019598360073,0.088745645293426,0.0464232525710793
"ABHD11",0.0637515040376987,0.00500154422151987,0.112326856703446,0.0268968332455242,0.104171096947064
"CHCHD2",0.0713326633577573,0.0138139151413029,0.0654645308404832,0.0193941902936936,0.0748139800890319
"HSPB1",0.0590589591795618,0.00913272997820134,0.0483712156704926,0.0657999726352638,0.0298190373810313
"NPTX2",0.0126480885063038,7.70120451806523e-05,0.00071089546595881,0.000132115079514372,0.0213283459386309
"PDAP1",0.136827734643598,0.0815344001548312,0.0452123333897252,0.064504631067646,0.325123858330981
"ZKSCAN1",0.129441084356409,0.155092339928929,0.0957773663870509,0.111258189419582,0.0546789071512406
"EIF3B",0.0734871789510324,0.0420452829967845,0.0953569126054662,0.0314332060928691,0.21245920087166
"PCOLCE",0.01357159354572,0.00336459338982454,0.00811726678312107,0.0144907578371778,0.022705445928786
"IMPDH1",0.0518407018376878,0.0644240857929261,0.0248479368732551,0.032842179210615,0.182496247577686
"SERPINE1",0.00564740586575104,0.0257808315948673,0.0237433362767204,0.0314380189274033,0.0183535614577953
"AP1S1",0.121418902316378,0.111732975476597,0.0184126860681717,0.154597651146829,0.155875010984904
"PLOD3",0.0523587984409222,0.0494125508922635,0.0401447736309903,0.00995807617412372,0.16193589167356
"ZNHIT1",0.147722958247595,0.156429369808116,0.0205373050777122,0.104748684069984,0.0961213101220066
"SFRP4",0.0151749723696812,0.036708286050055,0.0188757987695053,0.0506451447744138,0.0134325244906147
"MEST",0.0137806107379273,0.0240712825002106,0.0219046484634709,0.00725654078547071,0.052852292076922
"TSPAN13",0.0772192947701735,0.0336233116880837,0.0375525703622005,0.0719323277218227,0.0156771377168275
"RARRES2",0.0611240588695216,0.00678671679750748,0.0526459547942927,0.00216170973439254,0.0293732439013297
"AGR2",0.0599106724472082,0.0177282471587113,0.0205219981991305,0.0892178217527521,0.0156609327850785
"TMEM176B",0.00537268689740378,0.0887313715787828,0.0628281708311914,0.0507163160622233,0.0813087074827201
"BLVRA",0.107263771841577,0.069283760788199,0.0569530137205994,0.0904013745756872,0.0573087831634529
"TMEM248",0.0484637820060312,0.230230665477806,0.16762450306019,0.0849973681944089,0.066337915327099
"RHEB",0.148425827796271,0.0253863688226918,0.0978055293152676,0.0334641039536261,0.170654368754874
"AEBP1",0.0183547567572336,0.0259354147573795,0.0698899875092101,0.16060492204417,0.0663397268940185
"POLD2",0.0691075994046686,0.135626816978876,0.0809415845056438,0.0550404681107272,0.153793656185403
"EIF4H",0.140081959030587,0.0686291368439744,0.134366212974432,0.090791633061072,0.127676208418199
"SLC1A1",0.0150983013199514,0.0156216005437751,0.0139506488657924,0.0350481714918458,0.000607271212537186
"SPIN1",0.179001473669876,0.0029548714763333,0.20840596443024,0.112135556270604,0.166696165236329
"MEGF9",0.0679461378812266,0.00901075742490646,0.0653351698651054,0.28260226000199,0.00672033841703894
"TRIM14",0.0944297695651166,0.0785477305445407,0.174301000210148,0.00830189194288355,0.0403929767883875
"CORO2A",0.100315322305699,0.0667982660594902,0.0625614961218204,0.144385891093211,0.0298366131392003
"TGFBR1",0.0906824665930097,0.00337381456440777,0.0415242810047303,0.034474165730674,0.0172422674162925
"SEC61B",0.134458962130773,0.0803007242453614,0.128943695531919,0.0912767094501844,0.157267323216392
"OGN",0.00810065560012162,0.0139353787036987,0.0122452976308454,0.00119752469266384,0.00527979011129898
"ASPN",0.00781104992352495,0.0117180986057626,0.0285488800771598,0.139003473992611,0.0182134682540289
"ECM2",0.0992401386948945,0.0470668455631836,0.013925884444853,0.165679117901882,0.0590863195325932
"PTGR1",0.00454038524615628,0.000415500910955235,0.0391495995289568,0.282421390836392,0.171658328875508
"AMBP",0.0196007931797475,0.00733939333037666,0.00326313259657582,0.00375433503765621,0.00106445420552167
"ENG",0.109290949733805,0.173938120790373,0.11501548075521,0.0628738167752788,0.0153724559881798
"RLN2",0.000989739977035416,0.00865253025799922,0.00521881392928873,0.0146287802619601,0.00164024067353386
"PLGRKT",0.0190506215681533,0.0815461592814739,0.0893147270362065,0.141307676817915,0.0109858373982402
"CA9",0.00547863990968758,0.00365333610100861,0.00189784395796588,3.68913161281518e-05,0.0578240335996759
"CREB3",0.0776688356501413,0.0782270800988961,0.0287493009342025,0.0406181362720907,0.146966758666587
"RIGI",0.0487909253569074,0.0368028357774796,0.0912196177379943,0.0461257791006477,0.0057530193527808
"EDF1",0.0987661919775777,0.0715687414707389,0.0652293228093445,0.101744989934868,0.0703381456680499
"BAG1",0.0154929641191984,0.0494828475781943,0.0655215985207375,0.0775276094668164,0.00131663891393526
"NPDC1",0.125107973226232,0.03352944731778,0.147467089688363,0.01385439430368,0.114755671754974
"UBE2R2",0.00729456539700378,0.198694485258525,0.0638995852733741,0.178497460681724,0.0242190959368242
"ZFAND5",0.0081666160691409,0.0488950993980992,0.185335765334289,0.163544059092078,0.20360098424813
"DVL1",0.0669775668714126,0.0443012861025357,0.16013593746449,0.0253426978294042,0.0128128823809488
"PDLIM1",0.0907654277006619,0.0685605033536962,0.0550330408463324,0.0584046855939271,0.0431237252686296
"GATA3",0.0939149652373155,0.0635659214279697,0.0285728711002658,0.311536036144136,0.0265032749644122
"PHYH",0.0670077544343232,0.0333868096382995,0.0406968768071974,0.0214686796649625,0.0894762597457104
"CXCL12",0.0333835107004075,0.146763474465553,0.110355960764926,0.0998182859035699,0.0594262193618564
"EIF3A",0.115618725166495,0.0381377311861338,0.171501591392119,0.0906322438733366,0.0319257872080128
"ATE1",0.00380080421265672,0.0111284389037561,0.011879365723847,0.0111658629117978,0.00908264986444269
"NSMCE4A",0.000218585196102377,0.00182641535065963,0.00500152815466932,0.00875404256052719,0.0218499352000109
"UNC5B",0.0412299664617824,0.000402319034339248,0.103296689564692,0.120768248808971,0.00889638096914817
"SPOCK2",0.0127685600271231,0.00450762502934954,0.0323871881279681,0.00113347739548569,0.0678136518980963
"MICU1",0.107436104128036,0.12070704870027,0.0528344640293005,0.00745585029984956,0.0763788213677472
"ACTA2",0.0966454863671312,0.0540035783299933,0.063769993456033,0.00398623491569491,0.106423440156515
"LIPA",0.10023066773817,0.0551130710982763,0.0551973405165103,0.019449336359504,0.0870006817822654
"NPM3",0.00506784194786352,0.0552496648325978,0.150696089424163,0.0195779057423476,0.0524076104861261
"TNKS2",0.0920276956229658,0.170996553762297,0.126938667874629,0.0533180821955789,0.223420268575124
"CUEDC2",0.322374895973739,0.097624739422884,0.0138884277759579,0.192698507402539,0.0789924669353215
"GTPBP4",0.185743455986513,0.0186787738627358,0.162410834588722,0.024961810357238,0.059774486157119
"BCCIP",0.0297480677249528,0.0243115130858351,0.084164725403716,0.0282741560282509,0.0522301130417553
"SH3PXD2A",0.099429489276155,0.127254648062023,0.0819470311637304,0.0645164070672472,0.0354581168371129
"DKK1",0.0129367658155533,0.00666519830796537,0.00852957089678204,0.000530181184000038,0.0674073996159938
"TASOR2",0.0323320409547072,0.0147935444724067,0.0528020909805183,0.0183437169953554,0.123712123453962
"SMC3",0.162265716968486,0.180641790013285,0.00148691125026095,0.107336121267413,0.00949647392633587
"SHOC2",0.0468454935299984,0.0540378190680302,0.0975027916246721,0.00896206016606859,0.0734289644706709
"CCDC6",0.0510522848449667,0.061152317290878,0.0612838179260039,0.0359765797597905,0.0742461587174357
"UBE2S",0.0731784079770272,0.045237462041383,0.0282944012231894,0.0102478295308163,0.202885835953306
