"","LumA_1","Normal","Basal","LumB","LumA_2"
"PRSS33",2.80838697919388e-16,0.0137398726630953,0.183854655589568,0.00190559842246836,3.69004625477344e-13
"ELOB",1.52310009424244,0.0664188690774646,1.17557355234878,0.000820743948826915,0.0202385481468003
"GGA2",0.857796034511091,0.168750294502065,0.285303914332858,0.861233603212693,0.257153753865948
"HMOX2",1.82083811667224,0.141455171798839,1.73060583294561,0.266498614647763,0.272398845001039
"QPRT",0.546370207751777,0.000224360481070191,1.05518649232472,0.066652650893522,0.113012792325942
"PYCARD",1.94454857283464,0.0189211434318681,0.685246258358316,0.000650634788036215,0.0107191497735047
"CDIPT",2.92360300489289,0.487085907179851,1.62235937886069,0.346902757375693,0.474296451927153
"BCKDK",1.71902225274923,0.0303298534233884,0.975897158730454,0.275613607670044,0.436343673609876
"TMC5",0.516668982558321,0.000151813279768345,0.00155382524217327,0.0616217687223966,0.62734821399961
"RNF40",1.87562718256855,0.0238712286860335,0.541722059607988,1.18684079009024,0.368362848875944
"AAGAB",1.15469796821562,0.000477100765084432,0.0791139885834133,0.887867054280319,0.164882415549128
"CSK",0.21757758090787,0.28918117748277,2.81339221917919,0.239731871427906,0.594255748368896
"RAB11A",0.566223666131589,0.00564994108525527,0.119732065584567,0.559535069190005,0.408585879372467
"CD276",0.666243257996257,0.125681066779249,1.8867995005285,0.869093153512163,0.578085627692366
"FAH",1.73875159542492,0.388951560160937,0.199688346446066,0.213152049303164,0.590114931642577
"TMEM87A",0.799180110092596,0.155644483960688,0.117871535209203,1.30789233581884,0.548891824456872
"ZNF106",0.0124664781328252,0.232209026582049,0.000741809236345108,0.230072388323468,0.294024503318112
"SCG3",0.0792765955601607,6.42420556084579e-09,1.33031912796973e-06,0.0757858746647627,3.4839669738967e-05
"EIF3J",0.647421027838089,0.121831089187809,0.701706678788082,1.55340780183463,0.470170237934255
"RHOV",0.129582786679477,0.266006845293935,0.9630035605287,0.0181718959994563,0.00755690796777167
"SGK3",0.520855006806508,0.0333980731015923,0.0295306309410227,0.14266287595132,0.0766298129234639
"PDGFRL",0.369907059921111,0.994465965929757,0.0399958294199864,0.35569139592226,0.866463479599651
"CA2",0.072043217958713,0.0115112107194904,0.0383030155090359,0.0397705326772568,0.0353005630510907
"RIPK2",4.3141163635846e-05,0.0307710749118288,1.45604660011803,1.00803973768673,0.00156467503744422
"NBN",0.1419263860337,0.0015701335268776,0.348717910786645,2.44068167343434,0.328397954750953
"TRPA1",0.0696024243372835,3.47850681991406e-09,0.000174184626149519,0.0848090092348933,0.00611144123676263
"CPQ",0.201475198330651,0.667280818804877,0.860186221203068,0.588438097109828,0.266701192944205
"DECR1",0.356124063316428,0.329689870326437,1.43295570614039,0.52392746784177,0.621544088285433
"BPNT2",0.207964282049524,0.0265867920454683,0.195165865921272,1.34909570780909,0.259423671665829
"SFRP1",5.5210736093142e-16,1.15166465986238,0.000235302934807952,0.00292466321064833,1.63755726638598e-08
"LAPTM4B",0.00975694731103923,0.000122481675401529,0.234316039912621,0.236198457341928,0.00482543450777417
"IKBKB",0.982045743413968,0.00815992963432752,0.0609675777391101,0.280905694994835,0.281385013474929
"PLAT",0.171740656412742,0.013637893251416,0.00163264561738088,0.0191112421695473,0.109302344821865
"RAB2A",0.501483822249803,0.00740493670667113,0.714595634764951,1.2406757759619,0.478400401100572
"ESRP1",0.142405878735312,0.000176373985707003,1.18342068543372,2.1396362929697,0.0325472262456202
"CCN4",0.171271093326394,0.00111007303822856,0.0760596463740535,0.300337095171818,0.285893958902754
"NDRG1",1.03973957529251e-08,0.0964089345673192,0.776298400893928,0.302785344204835,1.67505343923252e-05
"ARMC1",0.313744072289845,0.0285374981041338,0.99989664508115,2.52667773446861,0.105040601856381
"TRPS1",1.01861443250853,6.44793320306964e-05,0.00164485223056579,1.46429376970614,0.0947604188453833
"NCALD",7.59225236690259e-06,0.212483224891151,0.187776253242745,0.0558362319201217,0.000651482346619279
"UBR5",0.38556839529197,0.0317421581744273,0.0355177522320594,2.70352752378191,0.0333253260374075
"GSDMD",2.50807063088984,0.173699631065006,1.66664493834401,0.00274784489213708,0.0471142206634334
"GFUS",1.37133586864254,0.00846529866159683,2.22830564590084,0.117947920818185,0.240284228272669
"SQLE",0.0232605801026656,2.00097032526993e-06,0.807187796210651,1.23204712449099,0.0036129023568903
"SLC39A14",0.00723510785650243,0.272954595152228,0.312561739877539,0.841685950327156,0.028352846117777
"GSR",0.58545829059947,0.000617559867978567,0.161483427050518,0.63173628058727,0.125462523457774
"PPP2CB",0.569773150779236,0.403748236024205,0.127364306009197,0.767543705719974,0.391041490592872
"TUSC3",0.153989838118282,0.224243012271748,0.407347006774772,0.4788980198571,0.022432722336871
"MCM4",0.000150637813417554,2.7129237760289e-05,0.730928394767436,0.562151003887533,0.000215597642667487
"FGL1",0.000599191777379463,0.0299181614605982,3.0388052328113e-05,0.00577856844216649,0.0188033765805264
"ASAH1",0.87789007527672,0.0163163362533375,0.000165666720834268,0.358476048330164,0.385094614278955
"BNIP3L",0.534805142310808,0.351851628800538,0.00720424527963599,0.517744491080929,0.761493634095662
"KCNN4",1.21729276497964e-11,0.26680715118218,0.968063108350798,0.000943842694472353,4.29986052008817e-09
"NUCB1",1.19605127097763,0.554420462167379,1.42104373286731,0.134899595176212,0.301536286042493
"ECH1",0.910407164515449,0.380866851089358,0.809113960895439,0.00653872298736818,0.0277178528497925
"HNRNPL",1.50790403060877,0.209840055353903,1.7547599467137,2.38667420326169,0.530248176578948
"SNRNP70",2.09098870046976,0.516233596578448,1.00256687090244,0.000233480789016958,0.00464827682786421
"CLPTM1",0.206629297311231,0.0130926670934502,0.971109981619504,0.345713543647019,0.666100003005833
"RELB",0.0144729975437013,0.276803790886557,1.54989516493989,0.081734565449201,0.042009332898733
"FCGRT",1.06049946093558,0.316498645505307,0.253661582952038,0.0157200201607157,0.104376562213059
"PIH1D1",1.39108062005944,0.147776032317877,1.30607093385722,0.0283098751216612,0.27742864525841
"CKM",2.03887728215188e-05,0.0352734736042717,3.38864992657338e-06,0.00186773905407185,0.00829394731269346
"PEX11G",0.322492214108143,0.0158325030926967,0.0920359717155891,0.000213743357456751,0.00347004311608659
"SF3A2",1.55170738332305,0.582326263132401,2.1375506615519,0.0247412082452219,0.0715095617986861
"OAZ1",1.30059294019648,0.313441109164777,1.58565862618158,0.0378148709906991,0.404128195280508
"STX10",0.681694480757602,0.217510798371774,1.67185644795648,0.00868299893650382,0.159380495596572
"TLE5",3.01330077682637,0.639675817319836,1.67872179377512,0.0848551296876126,0.332577610848638
"SNAPC2",0.59458770966809,0.0534559333171797,0.215279733605468,0.00718902737285428,0.00772925830953664
"C19orf53",1.47970976876116,0.28434496228658,2.20808701758802,0.0519953166393814,0.0455522625868233
"IL27RA",1.78815638225174e-05,0.316502025264817,1.16488999030056,0.0696371992696073,0.000126939955233989
"ASF1B",0.0551186943425359,2.2035071176205e-06,0.897668144700716,0.405467353723947,0.00417115498817663
"TNNT1",0.189100000656109,0.0140416459511082,0.0531635024115049,0.0011639199730112,0.00577657087379345
"FAM32A",0.869716165992641,0.293778195145706,1.61390394509431,0.446173385050259,0.444615126046802
"PPP6R1",0.766507661574696,0.0109279131591064,0.982726353640513,0.482019776757047,0.456708968477032
"OLFM2",9.60750703163382e-08,0.355066962499994,1.12467773314833,0.0449935238224855,0.000499307300461333
"ILVBL",1.08519700000006,0.238890141831704,1.04774673251587,0.0713674098680656,0.0166442475001753
"CASP14",4.71520290861955e-09,0.000159833128342325,0.169018245931287,0.0577446992408295,0.000221642497836414
"POP4",0.0461261435909426,0.0090798598339118,0.361470005319798,0.10141723360656,0.0564809035291215
"CCNE1",1.75058650380472e-13,4.9773840382584e-07,0.514159397968675,0.000438458278257678,8.76876663314033e-12
"URI1",0.0211179058575783,0.0491432877216755,0.469780159635965,0.437032571665207,0.0367620384273799
"PDCD5",0.0052010989200372,0.119095534500366,1.63100957388376,0.106143611456681,0.0341118085121777
"RPS16",0.347533055983472,0.359883184553171,1.26660381666004,0.00479164538039176,0.0306662288555375
"FBL",0.0181115763035313,0.168110328114053,0.681707655748702,0.00978461598631226,0.00586259310463489
"CCNP",1.10318830256176,1.9634700337877e-08,0.1615973981049,0.0309870435991642,0.00246750863408565
"GPI",0.0218135189069129,0.0770968562015964,2.3434902139273,0.765527917760675,0.265803279212101
"PLD3",1.03675128005461,0.527477265024348,1.79200224825569,0.120005209470119,0.239474486476537
"TBCB",1.18988317275384,0.155061375867837,2.24029392917257,0.0491699169870337,0.0831917816315885
"SLC1A5",0.539862219751518,0.204732589876107,1.90642542902055,0.580740098483389,0.515072881967785
"TJP3",4.17128074122907,0.00267202281088216,0.679091822292574,0.205838235875344,0.0714370467005511
"APLP1",0.201015823782887,1.1266713626739e-10,0.128813580821033,0.00120180017856416,8.06499237741527e-06
"HNRNPUL1",0.241504546276192,0.0784859810089942,1.29742190305661,1.23309117512741,0.597985408257815
"TGFB1",0.642614810092203,0.124506942247367,0.698924401005583,0.00179059763011814,0.375297720929979
"PLIN3",0.889454114380268,0.162180184600634,0.930883289902709,0.403518025502113,0.4458256321303
"MYH14",0.275026752225993,0.0999721800049113,0.440871720131294,0.314199735738102,0.0455519392049848
"CD79A",0.000219310734579693,0.140798170159035,0.415846419555412,2.70652180968954e-05,0.00647214302372731
"RPS19",0.123603209098615,0.783967867644988,2.84628645431643,0.00313983151197206,0.0136017371824778
"NOP53",1.9724687945758,1.09847954065457,0.505713013688625,0.000177659744480899,0.00781529871733604
"NKG7",0.00171365655162088,0.212504382136439,1.02483370468036,0.00388089873913411,0.0391847402983052
"CEACAM5",0.146255800085258,9.73492136195064e-10,0.0115720898059279,0.116279087669122,0.0280227421910686
"CDC37",1.71879355640269,0.695829663115073,2.65332506184312,0.0462739954979561,0.311098918779726
"CNFN",0.248610512711333,0.0503445952840808,0.378319703187338,3.84473190487437e-05,0.00138367675267312
"KDELR1",1.90993410482146,0.146846479958533,2.18721668930318,0.889506139723574,0.715487830152181
"CLEC11A",0.553449772971757,0.114037973802478,0.376644983222846,0.000101060184476362,0.0315722683566291
"RAB3D",1.45104754123976,0.000256393595123127,0.175882256660566,1.87288725928281,0.234768011893431
"TMEM205",1.32502284992847,0.0207246262658598,0.378620303241541,5.89012595160423e-05,0.00699264157508757
"CAPS",0.14812779738445,0.00108027383960999,0.899226322746215,0.00386956386519101,0.00380924873678511
"PLPPR2",2.94123918058235,0.0848687509784543,0.821490389145674,0.534502415268542,0.0936695867423794
"FAM83E",2.41256035236086,0.00358571811960772,0.0659501998569163,0.0140483010908636,0.00231303695756201
"BCAT2",2.20681964471011,0.0167443222514185,0.648609438587086,0.0130854402849606,0.0696555510356547
"PLEKHA4",1.09020695376636,1.22092531081527,0.746463754631964,0.00463543841344528,0.0177690139258874
"PPP2R1A",1.41455218834288,0.172524791025318,1.11533361078576,0.293692145677581,0.181300605314843
"TNPO2",0.504693052636954,0.212802614210104,0.795323147381026,0.823982703638193,0.152271155657149
"DNASE2",1.21962066929087,0.0692389015789615,1.72675253421421,0.532199427080249,0.40043088238742
"PRPF31",1.29336268803333,0.206206155514575,1.68141674357317,0.00213703020356882,0.0746849933132392
"TFPT",1.27211669685631,0.0978545877003938,1.21455230154362,0.000136477575841705,0.00784675331020244
"RPL18A",0.322434437139229,0.31835797610891,1.02243307543808,0.000443108406892036,0.0102640935785711
"ISYNA1",1.40392316655397,0.0769092320594575,1.32048692874774,0.0371906903609857,0.232922926544356
"COMP",0.47838995651549,0.000425069691276913,0.428780382634012,0.0613188256977541,0.386926507264259
"COPE",2.12818225237778,0.145786388672055,2.60757197187,0.00332515028662625,0.0517523528313478
"DDX49",0.58410500928664,0.0696183153157781,1.8164363073623,0.0663998714071849,0.153226925164211
"TMEM147",0.579685555092273,0.0944045241506281,1.63055914800688,0.00476460822962377,0.193579865497106
"USF2",2.13675077470428,0.444915537569499,1.88181968506162,0.0970440439271724,0.183853661049212
"LSR",0.0749480373496805,0.0431902967894547,1.16275002927211,0.183175976015566,0.0423103992390463
"FKBP8",1.60999837893689,0.619073967458951,1.71676927667094,0.00319828844434371,0.0362647936985816
"HPN",2.36122137982969,0.000858882998374694,0.149944018264795,0.00193416969036905,0.00335837362523884
"ERF",1.24817653795877,0.59856332233479,1.54652086896491,0.105388021742083,0.127591522980003
"CADM4",0.756857689674737,0.155516648694632,0.538111530782026,0.0861756605708762,0.0333053749533975
"TFPI2",0.101226269362002,0.0485398331998191,0.00292048781081251,0.0365215692856788,0.121737519916484
"NAMPT",0.00133001433304387,0.228730072919313,0.291569526451616,0.651213702256898,0.147248692619324
"PON2",0.795345385251775,0.133420453467007,1.07941430058488,0.712533015837765,1.00189597518209
"MTPN",0.143452110455213,0.236205946489483,0.507630446967065,2.50136370886687,0.317810536098146
"PTN",0.00121010066606658,0.230274210561264,0.000146275451370172,0.000911048839672282,0.00454433458883563
"OGDH",0.755344103832546,0.427484469574938,0.941241169186535,1.31734810718054,0.481273035418689
"H2AZ2",1.08120039810163,0.120080522481551,0.482167335070441,1.90253184229388,0.386613808777667
"CAV2",5.64374360221907e-09,1.4654311280776,4.66188828072862e-10,0.000145575467139497,0.0016615427763074
"CAV1",2.11375747629489e-09,1.28872960158096,1.73538758125581e-13,2.44595126366547e-06,0.00704703103786699
"MET",4.23141497077709e-09,0.099537095207712,0.00300917393610315,0.118917481175452,1.6935638362595e-05
"LFNG",1.69127456746022,0.00516821939523693,0.247975508457183,0.0437566023761005,0.240992287048163
"HIBADH",0.165350419907097,0.159780772680456,0.112023206095436,0.310935090454949,0.114614090638242
"TAX1BP1",0.452837362950481,0.0661228937211769,0.167928659324535,0.987590801745206,0.238400994630814
"ABHD11",1.01128111787778,0.000201998126928913,1.03029556175341,0.028434749317509,0.200070212231391
"CHCHD2",0.452091790873022,0.0214438887758065,0.95590493803666,0.133786800115755,0.198319502040503
"HSPB1",1.10862762023888,0.000239825513646053,0.547336368392385,4.64728207179201e-05,0.00422260364460827
"NPTX2",4.81761275387099e-05,0.0484350417330024,0.0866343320654581,0.0644108990213314,0.00143298765858023
"PDAP1",1.07975272101217,0.352240481488808,2.88203298272969,0.173339742836273,0.239198140693429
"ZKSCAN1",1.31967342489183,0.0251725418125428,0.010541034444307,1.60328944058673,0.513316819253125
"EIF3B",0.24368378319,0.23029754148464,1.99009674052782,0.511881142663687,0.212702532180103
"PCOLCE",0.124702605857124,0.0820805779536487,0.214045792426416,0.00103431567263839,0.0717737289857871
"IMPDH1",0.605186610775993,0.0884974016520701,1.53626084836976,0.150507468833234,0.174998973331056
"SERPINE1",0.0565011585650655,0.0703775909771192,0.255320818252889,0.0358451279741514,0.275115065435963
"AP1S1",1.40662364537422,0.0644381241344485,2.25463060723111,0.304844613340182,0.139011909065805
"PLOD3",0.0191097769319917,0.227893984831907,1.75203144329709,0.216362626055222,0.0213691273932847
"ZNHIT1",1.75108216824563,0.402466742755132,1.85456623049579,0.000620202888553472,0.00624180100896303
"SFRP4",0.106787133053446,0.159728760478007,0.0520484032348984,0.0378459690148655,0.466588246326554
"MEST",0.00119800942875912,0.416526224170016,0.252103742115119,0.235244027724091,0.0250693889215536
"TSPAN13",1.07396860297317,3.42174825127189e-07,0.00608916857536321,0.463898091491053,0.0864331242308467
"RARRES2",0.19863018548299,0.539576129929824,0.3480033802989,0.000110688094267355,0.0883890838287065
"AGR2",1.31902904069615,3.85658737087385e-08,0.00332576753906097,0.118448203734084,0.0557155990711133
"TMEM176B",0.055380515005077,0.211612235337713,1.00296291400053,0.25407368200301,0.394879363263467
"BLVRA",1.52905445051101,0.0130091479540603,0.515066928716282,0.15600242259309,0.454484230371378
"TMEM248",0.927797862536855,0.327656729895354,0.799208313238431,1.16139501100149,0.659615248496083
"RHEB",0.0643118711095634,0.198366843997998,1.70351040979492,1.06594945901799,0.142163749610219
"AEBP1",0.372710022814641,0.00474179643060862,0.632312717426295,0.18346014565596,0.928575874939507
"POLD2",1.02244889886349,0.146739275006256,2.07496780391767,0.201710832327716,0.151117861493289
"EIF4H",0.716060148693709,0.342706272929905,0.970396307804557,1.17546565319606,0.513002398445796
"SLC1A1",0.383681321560791,0.000149215405531222,5.92649739373447e-06,0.179670056697816,0.0377035292501944
"SPIN1",0.633755193764544,0.0698757726380581,0.22290987812172,2.18814896605263,0.950568203371581
