"","LV1","LV2"
"CARMIL2",0.529847699015805,0.751488200490092
"CALM3",0.297096979841845,1.33127075536273
"SSU72",0.538680213243413,0.91311554418841
"CSTB",0.522904816133806,1.0626162753758
"LSS",0.468854483937102,0.639109538993699
"DIP2A",0.793341305245333,0.442145531499863
"S100B",0.0544041124454036,0.076484943830227
"CLDND2",0.357337404906427,0.540631709027962
"ZNF394",0.956272605655509,0.688561458620315
"ABCF3",0.449664185121681,1.2186577189434
"U2AF1L4",0.508008816972765,0.561162676058711
"ACOX1",0.502929155673108,0.650904492454927
"ALDH16A1",0.301491035134782,1.00311214401643
"ITGA5",0.399579857037263,0.994354667503072
"ZNF385A",0.289583839381357,0.936152716723137
"LEMD2",0.897546271932071,0.636003453510312
"ASGR2",0.395074396470052,0.515773615797405
"TNFSF13",0.334655130849041,0.599492551679364
"AMDHD2",0.894464140498102,0.872242278452551
"CYB561A3",0.440212984063522,0.748851571208791
"STX5",0.283359015480067,1.40532088515022
"SLC25A45",0.769427465146448,0.874106147879862
"RPL29",0.846253252037238,0.606738702389534
"SYVN1",0.447943222226482,0.910633826414315
"RPS6KA4",0.378881601292296,0.906817675595453
"CMPK1",1.04995387641093,0.292382342042705
"MAGOH",0.626065510520469,0.129088937912957
"PEF1",0.266510717235611,1.10523990050767
"PEA15",0.648536439786822,0.680830701963115
"MRPS18C",0.735787032908185,0.102933890471914
"SSR2",0.869555620377262,0.404680134321761
"ANKZF1",0.696344458337958,0.798262669370069
"RPL9",0.606622211177799,0.0608008969239276
"RBM47",0.644016078617457,0.306310866244804
"GYG1",0.240363114742209,0.19521106234415
"SNRK",0.764143187078254,0.425550238391376
"MEAF6",0.992605911244704,0.814144355840938
"H2AZ1",0.915923100750258,0.304885300519114
"SLC25A46",0.973466580220572,0.152585625524535
"DEFA4",0.125911421909788,0.18006086486016
"OSGIN2",0.888076562951995,0.125778011310889
"TMUB1",0.477244300533773,0.82623327216717
"PCF11",1.17197396943124,0.319153546674905
"ANPEP",0.349636637300693,0.793957310146844
"AKTIP",0.854592909381303,0.420302079337854
"DPEP2",0.753177487545089,0.978686265879653
"RPL13",0.787671609529793,0.561601183686537
"TMIGD2",0.639444191303026,0.567463671617328
"VWCE",0.136308544313939,0.684622382264607
"LMBRD1",1.05480158685086,0.28957631607939
"UPF3A",0.683908052433776,0.298794741614243
"CHD3",0.570112766275572,0.787684812639907
"TMEM154",0.856168929733345,0.532216550552581
"TRAPPC1",0.210675154201935,0.922787909076312
"UBB",0.0623568694046641,0.162566192427293
"FOXN2",1.10958286542348,0.138783168065448
"PTEN",0.714639601151014,0.251777364677217
"GNB2",0.373216660037565,1.01216288021983
"AFF1",0.365926989848681,0.137121443176424
"DCP2",1.07432370225018,0.0820993765313378
"RPL38",0.603376821530771,0.508268264070381
"GLRX",0.865942301233641,0.113203008195566
"MZT2A",0.493259854088916,0.442729429266206
"TIGD3",0.423409236987199,0.733210762963417
"PACS1",0.184869671057587,1.34519391348456
"EIF3F",0.767946757681449,0.703761729861328
"DRAP1",0.293982667605275,0.3272263441984
"RNPEP",0.245565843831534,1.16221398378799
"EID2",0.854113792720417,0.501410474319999
"METRNL",0.484625889590509,0.542551309066069
"SEC24C",0.32974080384676,1.24560958941672
"DEAF1",0.70237453762032,0.835960238254834
"RHOG",0.347686046401574,1.09112489252243
"IL17RA",0.418275961027718,0.543919106096759
"PNPLA2",0.16466588120997,0.678169924576406
"AGTRAP",0.518549204200308,0.711535155489195
"THAP5",1.06479159771697,0.161972787547211
"BET1L",0.759220359501207,1.18848103784153
"NDUFAF3",0.265720517242622,0.887796967390699
"COX14",0.739123540851656,0.273257809960684
"P4HTM",0.982635791106542,0.764291738315982
"TUFM",0.443736372748775,0.901405393895506
"MRFAP1",0.83852998535234,0.583834811274745
"PCED1B",0.338041051370228,0.847334724542258
"MYADM",0.152253599244551,0.690727087314448
"SLC26A11",0.870457810803567,0.545148560403575
"F2R",0.355735644628789,0.351476096473736
"NPM1",0.927871377543636,0.394084556341014
"AATK",0.577528396986452,0.695606528735783
"ZNF467",0.359421604412709,0.770118178026891
"RELL1",0.520740459278593,0.459789779626969
"TIGIT",0.584134519170087,0.453247153029063
"COA4",0.975972023856014,0.5957276624823
"PRKAG1",1.01322048661671,0.490371112522401
"MRPL41",0.55746522259063,0.710280950014789
"TSEN54",0.528243009689681,0.774491495533578
"MRPS16",0.797950359816686,0.647403000906928
"SHISAL2A",0.608755674494677,0.725309731424598
"SHMT2",0.449404035339108,1.02955833113109
"MOB2",0.510989237046791,0.940433065246293
"ATP6AP2",0.758825197511579,0.734501760033087
"TRAPPC6B",1.16208703792883,0.193224231071842
"FES",0.47796863401747,0.789831050395374
"GLRX5",0.147249403687115,0.185122737818872
"SPNS3",0.32719609390555,0.296591782003426
"CRIP2",0.121518999310817,0.201985066658159
"RPL35A",0.706600277879107,0.142677840424624
"SRPRA",0.362630278095008,1.31888046106826
"MTA1",0.811610552255849,0.787595108176761
"NAA38",0.807417291106225,0.342985282397273
"DDX41",0.357553273047569,1.36339334208177
"FHL3",0.361729655448665,0.787475159407785
"TENT5C",0.0817548619267692,0.167046901127733
"COA5",1.04656893834743,0.231621511873478
"TANGO2",0.413575974479171,0.771198080777868
"NDUFB1",0.76728884999481,0.109642103478562
"CCR4",0.550853387674665,0.588684942867004
"SH2D1A",0.933398346246316,0.189287142329422
"ACTG1",0.252277424382199,1.30769805915124
"THAP7",0.579062378973221,0.700636822933862
"PTRHD1",0.902972493966487,0.287851786501465
"RAB11B",0.400118324106378,1.29518029208988
"SOCS1",0.0850156864561313,0.0533503819674523
"MRPL40",0.757501695688671,0.197390879750675
"PSMD13",0.402545375238633,0.985781426387628
"IFIT1",0.109229388238557,0.0187448943635657
"LAMP1",0.253271741140469,1.22988947309328
"KLHDC8B",0.187767685248908,0.230535984201706
"POLR1D",0.336013901041143,0.434999527100896
"INSIG1",0.800164571570324,0.341272169237758
"TLR5",0.343565928794898,0.169741916653013
"SECISBP2",0.858546850461354,0.47419780252401
"EIF4EBP1",0.349192368993831,0.731366094352444
"TUBB4B",0.132401956505709,1.1649312347351
"COMMD6",0.652141171631554,0.0533130935682735
"SELL",0.322580294115718,0.364630123963328
"SRSF10",0.979082526087993,0.196663644319364
"VSTM1",0.509120942090112,0.444108418103106
"JPT1",0.309048369881754,0.752703209422787
"IL1RAP",0.51877712710969,0.282652424557238
"MPHOSPH8",0.673343230036751,0.498204471175145
"SIRPB2",0.666395728661716,0.778531924676796
"TUBB",0.238199371786495,1.14846431375293
"LONP1",0.489936593442299,1.11420124548143
"MME",0.489999292289221,0.358799989844303
"TECPR2",0.344859265710222,0.430800339777177
"AP2A1",0.220170351523476,1.0508419625959
"SYNGAP1",0.472298307953264,0.727064487555846
"SVIL",0.351762292659107,0.561388353419613
"ZNF655",1.03717709725538,0.258366495782165
"FAR1",0.914748215012685,0.0889860945616494
"SPTAN1",0.248146858027073,1.13210897033953
"RPS26",0.361811562718997,0.35491431230476
"PSAP",0.209460574989184,0.924347748383223
"RPL37A",0.639189854191277,0.552865051761276
"MCMBP",0.765097431561964,0.752178710990891
"ADH5",0.963784256628662,0.362722799064039
"S100A6",0.66714628940057,0.584221613292418
"RPL12",0.770051630595866,0.505721811136141
"GRK6",0.68652677117838,1.25709239366895
"ZNF770",1.02343244626103,0.341530175048131
"RPL23A",0.731612224209504,0.746462411039471
"UBL5",0.89385388811328,0.354292766463499
"MYL4",0.121346067966435,0.356644281222481
"OGA",1.03337863702116,0.317181391769992
"MDM4",0.862573741170801,0.371831471798234
"CTR9",0.409792475169457,1.0218543939562
"ZNF830",0.87453650252503,0.189295087575153
"HMGN2",0.435259197014278,0.604673252093073
"UBE2J1",0.620742893064378,0.151742797662444
"SELENOT",1.08220618041513,0.105021080154335
"TOP1",0.258749355117392,0.542206885858258
"C1orf174",0.955582731807526,0.486966775227852
"APRT",0.476922292265834,0.792201605691043
"IFIT1B",0.0733608524425586,0.120957433265748
"AGER",0.420343212466122,0.608508807942316
"MRPL38",0.529362349167696,0.902442811584546
"NELFE",0.253927242019672,1.11758459265545
"AIF1",0.653726553754925,0.292594613691498
"NCR3",0.385041862685748,0.709900468160853
"DHX16",0.75376386799016,0.936706840161439
"ABCF1",0.25693172279432,1.248750460679
"HMGN1",0.825474403222703,0.364387927048857
"GIMAP1",0.894952892282445,0.792415091847029
"NDUFS3",1.18219532306339,0.222800444878145
"DDX47",0.652202010043025,0.947079396888197
"HBG1",0.0878401624668985,0.133538466154123
"CLDN9",0.619879307325359,0.577854899287978
"AP1G2",0.469599875903317,0.696023406495998
"NAXD",0.842862746265006,0.630876968328023
"MRPL23",0.706423100969233,0.679556147582923
"TSTD1",0.825446907717404,0.575198255291692
"NDUFAF8",0.819151707158261,0.223785322028764
"LTB",0.656213388803293,0.715030419873668
"RPL41",0.665090566669118,0.109543142130597
"H2AJ",0.492440447006041,0.51866890484095
"CDK11B",0.482851559324078,0.891561268737562
"ATXN7L3B",0.959837342676504,0.623154734676588
"CHMP1B",0.87573632174476,0.0800234254510107
"FKBP4",0.290166670736615,0.682924678941259
"CD79B",0.533551681087706,0.462257045471579
"PLAUR",0.342002480824475,0.535165136504879
"WAS",0.291528066123697,1.15200313653461
"SERPINB1",0.346999214829202,0.119198720424017
"DEF6",0.582287182930302,1.23313243199399
"CCDC28A",0.907089529956132,0.515071736089071
"APBA2",0.548527812328023,0.726388871811878
"RIPOR1",0.369481993159568,1.1442592710455
"PNKP",0.738773264138892,0.869006504839068
"JADE2",0.529443608616707,0.814197672481808
"CELF2",1.00608275056471,0.204669463412658
"RRP12",0.38066378731596,0.755703897193617
"ARID4B",1.13366462611294,0.286027661094278
"CYFIP2",0.449595816203802,1.15563111070821
"TAB2",0.997861727489297,0.469408319177833
"ATP11B",1.10077276401568,0.202315406651658
"SNRNP40",0.853689933735019,1.06663308179483
"MPC1",1.06947161881718,0.4071106447087
"TNK2",0.598045808162698,0.599969319159526
"GPBP1",0.954133703342671,0.164032762278465
"DGAT2",0.435956504091894,0.612095404791664
"RPL18",0.622883923351473,0.705455062529323
"SBNO2",0.368165272214646,0.454901160868833
"PKN2",0.960002827051204,0.176845334175503
"PRKCQ",0.561972239164543,1.0189223136643
"RHOA",0.298081019173816,1.10637776592653
"RASSF1",0.542892297353464,0.5562818814484
"COASY",0.225905098719019,1.27472431651695
"ACSL4",0.725299376273258,0.0695475174611487
"KIF2A",0.935104475751073,0.483225353373456
"ERLEC1",0.999051944259901,0.246017569442679
"ATP2B1",0.980857803819645,0.433998623862492
"NCK2",0.630258777655154,0.914393270202943
"MGAT4A",0.963265896531105,0.335908614014582
"BUD23",0.703863960862857,0.927285662342764
"NDE1",0.344241322082901,0.990144016707445
"SELENOO",0.933100005626886,0.901580063794671
"DHRS9",0.343056219081489,0.286284807051447
"TXK",0.809356436390025,0.470843051785258
"TTC38",0.214397185622376,0.520521749049657
"ARHGAP15",0.747850796295346,0.368948055800289
"PAG1",1.04429810309165,0.273282138018274
"NT5C2",0.467120628930377,0.160028610251863
"STXBP2",0.298643383897963,1.12592509607229
"ARAF",0.257863857826013,1.18663982101175
"SDF4",0.459063219560282,1.08558812741105
"TOLLIP",0.325324791969037,1.07063382890842
"CEACAM1",0.12943488299703,0.0794363213312862
"DDX1",0.901074055017226,0.539139831008726
"DNM2",0.616643815856135,1.24684204237384
"KEAP1",0.256726921504117,1.11838749871731
"OSTM1",1.14954237272627,0.13789215114787
"STK17B",1.18306233182017,0.384333250710683
"STRADB",0.140140937904691,0.344961259550616
"TUT7",0.786478233471875,0.432734323667514
"STARD7",0.592838943977701,0.789811159930157
"HAL",0.862115451959483,0.494989698354069
"SNX10",0.854547373952178,0.271938536722043
"FTL",0.196605687782347,0.705879268882979
"SRRT",0.587304242501057,1.15840813562694
"PSMC5",0.46617462841319,1.0469019887591
"ERP29",0.817661162727878,0.91996896366186
"GRAMD1A",0.274518927338754,0.298177522676333
"BLVRB",0.223832597409192,0.475511660904534
"SPTLC1",1.17202296704161,0.258907669366111
"YPEL3",0.403700821590499,0.904657851308967
"SPG21",0.565514405708346,0.971819271910821
"FH",0.378877847000728,1.00293097827687
"SEL1L3",0.652723040777641,0.565730404669242
"ALKBH5",0.542972837734926,1.28124137036673
"SPAG7",0.867059390038239,0.427183554153322
"HAUS4",0.394170589262618,0.404483224485657
"MYL6",0.934986050621466,0.32063493442685
"UNC13D",0.355999431699162,1.11911021248485
"ECHDC1",1.03707665268203,0.129568719664425
"ARCN1",0.30638962825723,1.15541141502129
"TECR",0.354255479337412,1.06312083668012
"RASSF7",0.738685766375953,0.578146184897822
"GADD45B",0.166313336270973,0.149596139366221
"MKNK2",0.381014684887679,0.877681744145343
"TRMT2A",0.825174251850592,0.922859495606131
"RANBP1",0.834923363216043,0.760949241745266
"KLHL22",0.709311114954512,1.23113453394286
"MED15",0.25339983666952,1.03304984442004
"SNU13",0.683373064887351,0.960190134463369
"POLDIP3",0.306375535253118,1.21099607274594
"CYB5R3",0.199392245981685,1.11163112814591
"TOM1",0.265286967172327,0.877806937294383
"CHKB",0.659120614029734,0.287919390691615
"HMOX1",0.204453311984325,0.825679971982561
"KIAA0930",0.326409904576661,0.729696308954521
"CSF2RB",0.382885938153303,0.219649197098045
"RBX1",0.876537840414517,0.177704381873881
"CERK",0.981993029934448,0.977337023510225
"GZMH",0.209220876397636,0.290220414387385
"NIN",0.960912244456885,0.477903839378869
"PSMC6",0.903559558116538,0.0843073088346543
"VTI1B",0.424549716626275,0.309144649551069
"AHSA1",0.446182055314309,0.957250268684281
"PPM1A",0.341235840270864,0.204525513734914
"PCNX1",0.547493105523267,0.311627415185885
"PYGB",0.304809760706983,1.20318082062808
"PRELID3B",1.05131997703399,0.291675204204329
"SAMHD1",0.230567506441053,0.569482527114935
"USP11",0.229230267076252,1.03032679372098
"NME4",0.399284178559038,0.667890000406239
"CLCN7",0.498870395911065,0.993129729948643
"ANTKMT",0.621706831742878,0.600458764793744
"GSPT1",0.0970902627787589,0.274756328162487
"ELOB",0.501034269137091,0.558602814743107
"AQP9",0.418152313036336,0.315294489799358
"EIF3J",1.02855105599585,0.30897002768286
"CLPTM1",0.265162266337979,1.47900592876826
"CD37",0.241408263751683,1.00818370668447
"LYL1",0.154793470142779,0.788113118241989
"OAZ1",0.15485274252613,0.465559894147193
"TBC1D17",0.484260132999031,1.04848650545509
"FAM32A",0.973269168693877,0.48309591285003
"FBL",0.758475968803541,0.552098982272701
"CCDC9",0.192129332068929,0.642597602251564
"HNRNPUL1",0.418787368802613,1.35441007144156
"TGFB1",0.263254238061393,1.20944795985856
"GCDH",0.533755940660386,0.871487613708571
"ELL",0.419642787634216,0.509135055265071
"FKBP8",0.164569808272512,0.557774909737821
"ZC3HAV1",0.239369182648515,0.122880021891149
"OGDH",0.192762032040208,1.15509987311017
"SSBP1",0.894228265453515,0.591378125060518
"IMPDH1",0.455746535120531,0.827725848987467
"SETX",0.590305299327208,0.635074422264092
"RASSF4",0.571461358377806,0.400736388017734
"NSMCE4A",0.975185336814885,0.25614312916811
"MICU1",0.201321709947123,0.935337368856513
"PFN1",0.180251687401655,0.981636074691404
"CPD",0.584036272638269,0.402361349584118
"RPL34",0.530319332010886,0.0282878526297539
"HSPA8",0.747827537525275,0.672279693820156
"LPXN",0.410001420919198,1.11144626416141
"CD81",0.136521152237154,0.960435851828592
"C11orf58",1.06269328284982,0.173880773541509
"PITPNM1",0.667523063043451,1.33298472506545
"AIP",0.492591290078264,0.955036217083929
"NUP98",0.269422682465016,0.82950062213167
"LIN7A",0.814090089853096,0.209003113829965
"MANSC1",0.349519592371507,0.519577601849697
"ARHGDIB",0.379149335707553,1.11437345844724
"TDP2",0.845420853350897,0.179585721618347
"STK38",0.501337980863546,1.03252512187311
"SRSF3",1.09053826067351,0.330636333876402
"PPP2R5D",0.370661739490529,1.34207802945997
"DNPH1",0.666916028576804,0.62114169258601
"DUSP22",0.760609216477901,0.373502311712855
"COX7A2",0.902251642577723,0.244655692184653
"SLC29A1",0.203482508020608,0.141293697610865
"HMGCR",0.754031932846457,0.390832105389931
"RNF130",0.727225511208674,0.560555951340096
"CLINT1",0.85449957670952,0.578319072349498
"ARRDC3",0.871720487820664,0.149380709167684
"SUB1",0.827498034498686,0.115879241773382
"CYB561D2",0.861804714007724,0.868783651686407
"MFN2",0.336111777560647,0.850489128433606
"TNFAIP3",0.652694950283624,0.331207651614411
"CSF3R",0.536205101375149,0.445344009693804
"VPS4B",0.848653936899448,0.520113350468247
"WDR11",0.691859724035008,0.645768089589658
"TBC1D15",1.14309658517812,0.102119696196217
"KHDRBS1",0.483063372618595,0.87378242250019
"POLR3GL",0.818194905057121,0.194667853650605
"TNFSF10",0.18588096079655,0.0117963163036984
"TMEM156",0.632011618119791,0.326614859674718
"TRMT13",1.02411300163738,0.169098377825214
"SLC66A2",0.182821065926557,0.33270725729397
"WWP1",0.894822115178098,0.433591929204948
"OPTN",0.346555644692501,0.573371365831707
"PLCG1",0.513257904134019,0.679006054053322
"GLO1",0.935174966050205,0.430530941271784
"RNF6",1.17040446433716,0.394303572888426
"MPST",0.477396601610534,0.912567072885719
"ORMDL1",0.926550073274716,0.150681273914042
"HAT1",0.893029520168623,0.139821740457407
"SLC44A2",0.460273241326807,0.950442364582424
"CDKN2D",0.437441174232439,0.454422173484284
"SIGLEC9",0.495285113225779,0.58140445865078
"COLGALT1",0.544214505917913,0.622715033363902
"LSM4",0.719474437332433,0.859069255853411
"UBAC1",0.378905319124707,0.446271583711485
"LSP1",0.339180414566076,1.30043934855019
"ATXN10",0.886105330756009,0.730313150893645
"TUBGCP2",0.16660720522714,0.453773383874677
"EXOSC2",1.06515779289241,0.520899161605553
"EIF2S3",0.872187339874373,0.762217749135969
"THEMIS2",0.465998987828802,0.839542912227546
"EIF3G",0.582787449607921,0.847597758906403
"SLC6A8",0.155823843945751,0.495263473606823
"DKC1",0.712249314806278,0.942982743746783
"UBA1",0.202303616381505,1.29631998929905
"LILRB2",0.428554407614978,0.398650726120233
"IDO1",0.0690600730981098,0.0309319511179135
"PPT1",0.649635040934327,0.802790495225399
"RAB11FIP4",0.625960007216728,0.707588211484029
"ADGRE3",0.579549031028952,0.739015661038128
"SH3BP5",0.512844460085316,0.455518295845952
"THOC6",0.492682793990253,1.10849174649701
"GCH1",0.244997047790256,0.0833373463080653
"FCRLA",0.610175881508772,0.535296234726348
"TRIM5",0.16782185386198,0.140277585570638
"INPP5K",0.23965999214435,1.03448821857191
"TBC1D14",0.553956952501194,0.489989091665586
"JCHAIN",0.304656972524854,0.144329061827863
"UTP3",0.908960468441121,0.358108178479114
"WBP2",0.3133476233183,1.05829525918529
"PCED1A",0.938342186792879,0.555675552833522
"NXT1",0.737403399521876,0.630435820053646
"PTPRA",0.490537617619318,0.885052054320625
"IGHMBP2",0.546365943288332,0.403100018452918
"NASP",0.869575984108508,0.529831135149981
"CHIT1",0.0535353529552325,0.0971375087135638
"TPT1",0.798659463177075,0.111593978989237
