"","Basal","none","LumA_Normal","Her2","LumB"
"ZDHHC20",0.205889711446292,0.00151617580332199,0.021474034511735,0.0554277896207048,0.238713173147625
"PPA1",0.141717499374134,0.0404468040988346,0.00123748326734396,0.0772595283814106,0.157733277485053
"HOXC10",0.0334106346739084,0.0864438830511911,0.116397434282184,0.139333635306131,0.193234957240492
"SSR4",0.207544403439305,0.062996754599851,0.0509477667886132,0.0377592229968832,0.193630986108275
"CUEDC1",0.0374877662370564,0.0941390412379104,0.0511776928592168,0.166534697546952,0.0689691413307592
"SCRIB",0.232285134316482,0.118397912294937,0.167782770559021,0.0392252303847293,0.00572862993452169
"OXTR",0.022414304233386,0.0218422724731856,0.0220578518570279,0.0158475484984079,0.0217050984007573
"FAM83H",0.211508185764657,0.141092732743339,0.0111550338554569,0.246424736168126,0.133728218988582
"TCEAL8",0.230471277371168,0.269115119682783,0.0363294371074917,0.376699883452376,0.133179943027797
"MRPL14",0.321691753824563,0.027809834541097,0.0261466373250387,0.0154489231252693,0.191981758498259
"NQO1",0.0234396262717229,0.0795362492130227,0.00714766588097707,0.0716717298512927,0.13139696462586
"HIGD1A",0.020703181498052,0.0992499601194396,0.0683292801681685,0.0552953859954846,0.0596004018825109
"MAPK15",0.0244209501452567,0.0531798823591829,0.0443338818104772,0.0401758756424494,0.0790669963314229
"ADIPOQ",0.00444376802889037,0.0729580693628982,0.0278993442239528,0.0176176136333378,0.0110550464483219
"F2R",0.0269305149964879,0.00548132277197817,0.336274455785981,0.162157909294263,0.088885502111369
"NPM1",0.182240997419688,0.0305782326049142,0.0825525144292919,0.0670696160390272,0.111754584571039
"DHTKD1",0.209951953641401,0.00823653215768166,0.00115699221934697,0.0196012466137747,0.0340478357689665
"PENK",0.0132049785998089,5.46854332931387e-05,0.000499454367632775,0.000310816002445286,0.00247641023635419
"H2AC25",0.0785153212184375,0.0441175955381251,0.0599968914307689,0.0422693356548274,0.0665110537425442
"POLR2A",0.12746873646865,0.240959124468195,0.107194170011114,0.239839303885635,0.169205131791909
"TMEM45A",0.100160364811688,0.000496059267935243,0.000242576804859995,0.000762443618482214,0.0278275231914631
"RNF135",0.129275128683631,0.0339834059018619,0.142935609259403,0.0303849833816261,0.149614683731582
"FDCSP",0.0204860622367162,2.10831633514423e-06,7.86728970321608e-05,5.07111388086185e-06,0.00595657000126791
"PHLDA2",0.142285030353706,0.00883826730650621,0.00435462407215326,0.037899796416266,0.0722747951892684
"GPR88",0.00274042506798953,0.00745750851338195,0.00378388107131541,0.0300142722411895,0.000967321934780767
"MACIR",0.000927822518943872,0.116151845624852,0.102390987614542,0.218416523059102,0.0135341293522573
"SIAH2",0.0255917544639395,0.0199501979776352,0.139968970298583,0.0935251084499811,0.0766408627359802
"COPG1",0.10417984852958,0.0827541601705096,0.0104683862549956,0.10003814682336,0.0727280973954223
"LSM10",0.332334117908176,0.0954714114464022,0.0329298188722217,0.115583058386302,0.00442198169356119
"RELL1",0.0063879059513804,0.126970472250813,0.169745086166787,0.0903779135850933,0.0690284644259348
"CLDN7",0.170473654384596,0.0604811285690256,0.0853773062694183,0.175288435786312,0.153864785167855
"COA4",0.0468429482490496,0.0703654407122418,0.0412903433241901,0.11667399471278,0.00838632185980081
"SNRPE",0.209654194561902,0.072328761357394,0.0601494143002994,0.0108063510264791,0.164539329649773
"PNMA8A",0.147036859896814,0.00332700451116741,0.00334413906129003,0.00495367257477112,0.0424831712077839
"CHST15",0.0191429296093637,0.0261042519733299,0.114744245590972,0.226572238265296,0.0705171001491369
"IDH2",0.119221878090853,0.0281592396480201,0.0116959953072414,0.0597636676370648,0.0358270987575605
"TMEM259",0.256244158286995,0.0450106624312159,0.329180700849874,0.364961955805154,0.0443084544972331
"TNRC18",0.114531927916059,0.151386236801753,0.0404330581262507,0.0885995271826525,0.0961207626559395
"NOP10",0.0780335588508912,0.113641673204902,0.0101131023192361,0.236336377932338,0.496597440777696
"FAM89A",0.0389425236092433,0.0058477904272443,0.00527265685015969,0.00345325519333036,0.00179217696059598
"IST1",0.0206138937378141,0.0977977103239501,0.109660301536298,0.163657516262365,0.388240381745432
"MRPL41",0.00312068575260663,0.0799239071697119,0.0266176310631842,0.0363496914847011,0.102370329723795
"CREB3L2",0.297745494471982,0.0168573346751746,0.00150650822939209,0.00972043216807961,0.0950367291562866
"TSEN54",0.312737185993809,0.0911045545676228,0.0470958646767295,0.0763922948229167,0.292836885075967
"MRPS16",0.0194525668649665,0.117016185570432,0.10298602358155,0.072953163359273,0.150347413889985
"LDOC1",0.0773048884745703,0.0264748684168897,0.0123262840816608,0.00942060914206465,0.129762281642008
"SHMT2",0.295859173844262,0.000418188422648108,0.0211007213055721,0.0171499906062836,0.244882149184662
"ATP6AP2",0.153915851593018,0.203073195856739,0.174050372698069,0.187775676730734,0.0888024182569092
"BACE2",0.274290389762218,0.0228907602744702,0.0387820817837714,0.0112838617139361,0.074028536573919
"SYNM",0.0676138654114428,0.000337778022951412,0.00315281252868111,5.04216479236562e-05,0.011444251816417
"B4GALNT4",0.19242202965984,0.0186500246502843,0.0641916722534012,0.109545178439966,0.152294641717965
"C8orf33",0.0730822112267808,0.0169340857636381,0.0767289049138163,0.0831040492339444,0.363258001973463
"C1S",0.0723102476742486,0.0290945768007313,0.0589589322744012,0.0102932518171155,0.181164260242942
"NXPH4",0.055425817885024,0.00019178035668649,0.000108928837270915,0.000198097742822916,0.0237575530868597
"KPNA2",0.116712337774772,0.0025543413700423,0.00449004224683495,0.0227181845812348,0.165145238417964
"BGN",0.053254021274823,0.0106140499955125,0.0520724535877034,0.0372713828426916,0.0245585959584425
"GLRX5",0.157408157961784,0.0872010063739963,0.0754846458658158,0.143756078938557,0.201022666492124
"LIMK2",0.284161792625999,0.0165996242979109,0.0328276064461127,0.0824106789657579,0.180193203011111
"MFSD5",0.0133934678606436,0.272927831213828,0.13309529764524,0.407425530418879,0.136394854105914
"CSF1R",0.120868626437997,0.00639654061673805,0.0405131983398672,0.025654867253325,0.0640027460734641
"EPHB3",0.143363385626037,0.00105038365516179,0.00348307805247731,9.34315091148513e-05,0.0724047269898271
"SKA2",0.00777186429370033,0.0151098481376604,0.0109608497897696,0.0262951843731644,0.229721922209625
"NDN",0.0860087941278232,0.0201576686281074,0.232769390571032,0.116124855185891,0.0641929650665744
"TTC3",0.185414146311792,0.1671640753028,0.0607985113563652,0.20321190889661,0.106820406254381
"TSKU",0.0123108300306462,0.0277051771862271,0.00121003171580207,0.076279755726527,0.00289735802383264
"ANXA2",0.134160660674349,0.091606720689514,0.110935645184887,0.0413974170844627,0.227193280743409
"C1orf116",0.0777307359401259,0.0127876112471355,0.00946854684922286,0.016928139785109,0.0903096543924163
"CRIP2",0.0419719339920673,0.214072556340068,0.0604732673563082,0.116364570256756,0.00240914403107826
"ACBD3",0.0979455756563988,0.00491328133605401,0.0198038968901363,0.264490529949499,0.341088951795448
"VMO1",0.00685365597613632,4.39727817416602e-06,0.000770812061709241,0.000536762429922462,0.00910559655663647
"COL18A1",0.180348465195235,0.0159530080806504,0.0475773719695217,0.0698344385910831,0.161536319987116
"RBM10",0.0572598145554601,0.218271279602279,0.355247385327406,0.468574478790727,0.100978795098571
"RPL35A",0.42115287049798,0.0451495780471772,0.0454580374227223,0.078037356221758,0.0736764079929296
"SRPRA",0.0404123088558921,0.119636219299828,0.0614288407753452,0.00355145428679902,0.291426783399626
"HMGN4",0.319436904439367,0.0505014912949918,0.102112218359948,0.0167915202607625,0.367107938795056
"PYCR1",0.159147268552419,0.0219742521764257,0.0258042543506347,0.0318853898172169,0.313043447722142
"NAA38",0.0877181517295949,0.135144010833379,0.122235588842461,0.0866575828570075,0.121357724074168
"ABAT",0.00363901518424786,0.261705841495692,0.0887116743121179,0.0347457035226131,0.0128121992935459
"AFMID",0.00294443124811045,0.0750672177127663,0.0317145651127174,0.0589895876884472,0.0192456091868291
"GAS6",0.0587642081622392,0.011409361714126,0.106189049868429,0.0402407588233827,0.0423572967508528
"NEB",0.00795695641420799,0.00741275181647996,0.00319273164521008,0.00121119937505976,1.64332659836193e-05
"ARHGEF37",0.0473945590028397,0.0868096338288484,0.0431664521178853,0.0866262254712937,0.0328134283248734
"TMEM119",0.0285247796268343,0.0242098647686441,0.160929784629598,0.025024883971374,0.0518209072533931
"SMDT1",0.149399597448155,0.159990901450851,0.0163757775809504,0.243466390252577,0.205924726616638
"RUVBL2",0.149734961032229,0.27864779412252,0.00963598266793833,0.221955659094852,0.0890474511510665
"PTTG1IP",0.245697712497252,0.0408596780024454,0.103425095585996,0.0175780024078171,0.271576220751022
"DDX41",0.476104864992983,0.0893571162941555,0.0948175594433731,0.0404078544120142,0.366553162534519
"DAZAP2",0.0804222293735683,0.155849315844974,0.0551215346142198,0.529792114334855,0.328123856309407
"SELENOF",0.428823439279549,0.151347139859552,0.340199635041392,0.048687238942628,0.0862080789031186
"FHL3",0.239167702237767,0.0352083602176474,0.0801630585853146,0.00480123676226721,0.091201617302617
"SF3A3",0.193885151053203,0.0229322034235863,0.00711919234568637,0.0131338899095137,0.125694519105555
"TENT5C",0.0237557078626534,0.078238761829672,0.0390361596890579,0.118398722133241,0.0531225258361462
"PSMG1",0.0745570770185474,0.00407240554807347,0.0102374868406019,0.0118018785894747,0.198551597700413
"SERHL2",0.00311434147329079,0.000823988820414464,8.25600020285085e-05,0.0545073915985169,0.00658159887873598
"ZNRF3",0.00567199001713292,0.00481111230040925,0.00945204545747021,0.0123248639015472,0.010763615697227
"FBXL7",0.0216738790672277,0.000349338572548688,0.0500204380364329,0.137389811032273,0.00263639749702657
"MRPL54",0.0859339568872005,0.0621246460669426,0.0755249385445413,0.140542381159397,0.154448663913543
"HMCES",0.138017904392034,0.0478373585191307,0.044417958332514,0.0753093088814264,0.141391326442251
"NDUFB1",0.0202286531616068,0.192397447396038,0.145984983866306,0.172723321649721,0.13927091243702
"TRMT12",0.0627445547491264,0.0512213493807644,0.0046760550528992,0.150025842497587,0.122328739436367
"ALYREF",0.429509067646645,0.0134995486298181,0.0175794382841358,0.0362426422367988,0.0732585987447538
"LHFPL6",0.0186317672151654,0.141572936081238,0.33640970558078,0.0566633261241567,0.0713302275297945
"CMTM4",0.062341237901763,0.0336201027078293,0.0215306610603588,0.125176350175099,0.190196944955055
"TMEM50A",0.310353819295618,0.276307436976508,0.209754318964731,0.182761414245654,0.143241199256303
"CBX6",0.044563600658277,0.0684309163624912,0.0828623118036447,0.0501121066898521,0.0255117106353663
"ZNF703",0.000941179111866392,0.00541581855640146,0.0169964494430802,0.0741055570572684,0.0117525840058603
"FAM3B",0.00788935990680296,0.0256499525685012,0.000213410164185759,0.0762077312214231,0.00113621189621575
"TOB2",0.123398919436128,0.137446985669022,0.0991276213574403,0.244804582390465,0.165819007792269
"HTR7P1",0.00296449969845574,0.0048612902572037,0.00745103775734059,0.0354766019480748,0.0249909391119984
"NPW",0.0128928660717407,0.000682991878385346,0.00645026882547725,0.00497656015330721,0.0180529491926464
"COA3",0.0257793274796284,0.195615984010959,0.161933637613031,0.166296037580628,0.00951777305396775
"PTP4A2",0.0916011380662412,0.0376333221093891,0.0725333269227717,0.0109067216983778,0.0253185524170547
"ACTG1",0.171423009077955,0.113910587081555,0.158273493213612,0.10037003692562,0.412973177683454
"UQCR10",0.352156133162529,0.0347556881772781,0.0920518418964417,0.100193732701682,0.100211989966593
"CLDN5",0.00752063487740381,0.0219244810876313,0.127292589351099,0.0322773286042341,0.0154443862441819
"NIPSNAP1",0.110876072063863,0.135295207562901,0.06702310499043,0.0143252766940493,0.0593444403674921
"PPP1R2",0.0221150539031908,0.0274520958927764,0.0946436062134654,0.39065156680953,0.0984303385134481
"IRAK1",0.27922911224882,0.0197751378366487,0.0385006250262551,0.0204919150135498,0.0029957686568108
"OAF",0.0153419340808888,0.138154845279151,0.199218312477355,0.0468970332149131,0.121335377502534
"H2AC20",0.0335267056780826,0.000232818716230711,0.000779520532596039,8.54853270901542e-05,0.0102013998183078
"TSSC4",0.132014876375087,0.0444265673098201,0.0599022163744613,0.0638725796298491,0.343714037451169
"TACSTD2",0.140369238564897,0.0624163748214607,0.0467099640701351,0.0568177373983188,0.0986933989328681
"S100A7A",0.00920160285943333,0.000124938266389143,1.72749242275071e-05,0.00293971051873126,0.0092529505446307
"H1-5",0.0348992296488388,0.000409904090340197,0.000530491123778294,0.000412863540883569,0.00193660207657854
"PKP3",0.109368838664041,0.0862347585727689,0.00902086027356845,0.101390480339598,0.114364770208682
"CSF1",0.00972902733457305,0.0436084239307213,0.0903754596408936,0.0365968159441376,0.0922497862793639
"COPB2",0.202112643769204,0.0705496701613547,0.051495061733404,0.262444810729295,0.146189669241111
"PTP4A3",0.204633563788874,0.0137944614741744,0.0116307346686737,0.0264146001950322,0.0890339344430778
"SOCS3",0.0135667363978811,0.0482513709079376,0.117269219190531,0.0315495730430145,0.0105422453838684
"SLITRK6",0.00373743363715874,0.0506104134118543,0.0343780664900817,0.0168535926946522,0.0018127272053541
"XPOT",0.252042488064117,0.0171209883953654,0.00353936669766818,0.0712566395467008,0.113993642806639
"PDE4B",0.137097476048652,0.00660719613206584,0.0112412652537977,0.0127756150000777,0.0505630065714418
"NELL2",0.000276265186535417,0.0130104358991894,0.0110154660240816,0.0283285995379457,0.000518526484984792
"SEPTIN9",0.0768548643543667,0.124107591800166,0.0422197344488862,0.0832459939825182,0.444661637159412
"H2BC21",0.0337366825048057,0.0401803674848746,0.0774957366998137,0.14651253658035,0.0523607844332478
"CLDN6",0.017811335868795,5.09230389506147e-05,4.21282557399758e-05,3.59747639470313e-05,0.0129851877730675
"ATL3",0.115542768212809,0.0544281153133243,0.0869780534997607,0.0584663357946211,0.139685128603393
"TRARG1",0.00138309565149079,0.0428772400587054,0.0209910460070954,0.00600375227886903,0.00835308472053295
"TMED9",0.235765255379309,0.0283146052485863,0.150844606342794,0.134502668492687,0.307697323278811
"ARMCX2",0.0441824116914082,0.240901952166158,0.157805177740532,0.0530226296670155,0.129457198311631
"BTBD6",0.177019820361602,0.0180683702403266,0.124497753753565,0.157531160069685,0.240451251269484
"H1-10",0.0643390717084398,0.125548248020532,0.0770493980171967,0.0861664345821379,0.260913738773778
"SUMO3",0.174749210981664,0.0755930989055535,0.0701533371672254,0.0987239264389072,0.15521430142923
"MUC6",0.00687150257276754,0.0111340415604424,0.00561188092596712,0.00199248388903831,0.0064150068279656
"USP18",0.14141201690533,0.0117697481416781,0.00129109428867156,0.0385214180305577,0.0855537379860161
"NDUFA6",0.247989242330914,0.0636101757157693,0.00488185775723449,0.14190254923673,0.482359084265187
"DGAT1",0.0183759196787216,0.143022165472793,0.0406879909407627,0.117598307409568,0.35256384334428
"AP3M1",0.0630709393184324,0.0641684127224062,0.0131998616811268,0.0887221263914864,0.0501088303636412
"SEMA4B",0.0372559059416434,5.31420153436446e-05,0.0425190735094273,0.124121428789912,0.0435389479691086
"CIB1",0.0262893436008959,0.0534220422698682,0.0388498172373439,0.077539037181023,0.0126830326669619
"HSF1",0.233932261850419,0.00188597539756718,0.0285370422569331,0.0493139081609896,0.123208299085931
"INPP5J",0.00281409746108624,0.00288485867549396,0.0693259926305843,0.197150088897724,0.00910520688642581
"SIGIRR",0.0527187171003854,0.129192329913637,0.0931912963020199,0.181862962193445,0.1204955952716
"IFITM2",0.0821346069408444,0.194873464556354,0.15936893489847,0.23756896335936,0.00731556119387811
"TNFAIP2",0.063638418215311,0.00212609871578655,0.0342707646416265,0.0262246576291638,0.116202549710716
"TCEAL9",0.291797555303077,0.0223842790354675,0.0521705344751381,0.102854582486312,0.124561689262641
"RAB11B",0.372807414368221,0.288583199090576,0.108864874038282,0.124173689121752,0.263037121105149
"UBALD2",0.398498711415448,0.0254032399289952,0.0330550373750733,0.0438906078337104,0.13102018158528
"NUPR2",0.0410195802599571,0.0421658693174599,0.0626437391661238,0.0838699648123794,0.0576966670799475
"TCN2",0.0847180827665197,0.011728294022321,0.04286451126018,0.0359539709887181,0.184566887470716
"TMT1A",0.0994063851277074,0.0775679352356537,0.181583363939392,0.127491474502325,0.141747124730205
"FAM174B",0.0455539517629855,0.106845274993924,0.130483923453196,0.246310267115799,0.0133566262870608
"TMEM179B",0.266687679138652,0.0321753264705297,0.0996322506396809,0.23860031324689,0.141873304521067
"KRT6B",0.0700517205452872,2.4618897035444e-07,1.81166174242868e-06,2.47641642044593e-07,0.0011412016640508
"MUC1",0.0244801101623607,0.148009697921516,0.0972862885743553,0.115727540263449,0.0324827274527136
"IRF7",0.0327603781083038,0.0395250207776221,0.0542396168801181,0.150416645238831,0.152328648136095
"BRCC3",0.041410953474459,0.0255177354575348,0.0105445727950216,0.00354457286954225,0.027913946974154
"NR2F2",0.0306362501507152,0.0289279288492885,0.176781845532157,0.197220525905343,0.114354845006451
"DLK1",0.001405890499809,2.32023898937422e-05,2.71639420733698e-06,0.0184209510725827,0.00868730628802694
"SP1",0.0498651648818972,0.736659147304483,0.132400925471066,0.230127420573927,0.0131060824790822
"MRPL40",0.180449276448502,0.087377965298691,0.178068126259941,0.0755915616864383,0.134259388834343
"P4HB",0.114872367006792,0.0600620435037519,0.0394815897424009,0.0932050678811576,0.27415544446369
"PSMD13",0.438817530074465,0.179481160928321,0.155685862786963,0.0588056923917586,0.154981716559687
"PBX1",0.0141271909873407,0.159784481800963,0.00297089124804085,0.0558337915156051,0.0376167843925458
"NDUFA4L2",0.0503715863605472,0.00507722966514089,0.00343128381752724,0.00684064930449914,0.017020040611877
"KRT79",0.0172066768967136,0.000249528246816808,0.001229614982329,2.97294936146692e-05,0.0015965882030145
"ZFP36L1",0.196260113561071,0.106823198346954,0.136965214667179,0.122006425699702,0.0270043309033697
"UBE2L3",0.301266370007537,0.0733787321888006,0.0553808725217884,0.231917493685994,0.224702037379883
"PRAME",0.0102705497492145,0.000173756768460754,0.00201374677690216,0.00930979305853582,0.0979714768362422
"DRG1",0.346823452517975,0.05073546056133,0.0137742187227212,0.0387452066556163,0.156779277218553
"YTHDF3",0.219437847261705,0.0197507861580058,0.0800626100832609,0.186721553491197,0.138650856437389
"IFIT1",0.0710675575473977,0.00818974676339478,0.0322547360070088,0.00130079498192548,0.0337022236284424
"MORF4L1",0.0879477334803575,0.108721346445156,0.145954370928293,0.0513721405631017,0.22545390017686
"SLC52A2",0.177281538783611,0.0032974224432409,0.0214347072036778,0.0347084267125853,0.0887184998883288
"BCAP31",0.017573163109063,0.22849484612816,0.162135652153421,0.0909231650179773,0.19727853466818
"IFITM1",0.0731616963232102,0.0183124298330355,0.0305230345876783,0.0138558349772955,0.159299861038289
"LAMP1",0.26181253944932,0.0221090541947087,0.0656042950041029,0.0190330422443159,0.116010527994583
"RTN4RL1",0.0173530997336612,0.0789287856732647,0.264189409035088,0.159467438981806,0.0740054948269047
"IRS2",0.106793986786833,0.128953242985116,0.024792027922651,0.000643166359988813,0.0504630114258408
"KRT5",0.0518964324481685,6.20117926582477e-05,0.000699871088333395,1.6587549869119e-05,0.000637703594403297
"CYP4Z1",0.00416753152862959,0.0362421699820765,0.0140005035063619,0.0359208957821589,0.00101664404663375
"TOR3A",0.223271911641596,0.0719753307868338,0.114400393113205,0.088199455498909,0.304078464031689
"PPP1CC",0.361635727848172,0.233729465901629,0.108134343546907,0.00234394953990262,0.0829490965670333
"THBS2",0.102475476524476,0.0573877419464334,0.031694273154676,0.109556363526648,0.0779142266544148
"CYP4X1",0.00257666702537398,0.100016131724118,0.00574706936678783,0.0197101066039668,0.00635061862148796
"KRT10",0.00995147916698995,0.000933310665178378,0.00264262590046904,0.00209721640505741,0.00865953443623214
"RPS23",0.125298771297544,0.179469242606897,0.23288103700238,0.202769261894987,0.117646330380941
"KLK12",0.000519304442085809,0.000222705324077908,0.00144050766307715,0.000354751635116006,0.0083421504158575
"INSIG1",0.0178537075883877,0.00494329839519508,0.0275406825456071,0.0374154833466121,0.175173014765754
"IRX2-DT",0.00332471337686024,0.0235053002958891,0.0252528077205806,0.0193499007759076,0.0100766680012338
"SEPTIN10",0.0396920381203093,0.142338041293654,0.456579842142668,0.17230935509521,0.00399950325998281
"CYP4F8",0.000803460851202617,0.0201892003094519,0.0148197928536612,0.00189277830352419,0.00180533655154764
"SMIM29",0.106830647887209,0.101559334376664,0.128465923895776,0.0110099619482612,0.0803475281223683
"UBE2H",0.0184247431713926,0.147534908496721,0.102002396289777,0.101211856323025,0.135353218428121
"C17orf58",0.00315560169055984,0.0455726369283874,0.0437275106218996,0.126662308815704,0.0446913398115227
"KRT16",0.0628616897073831,5.5688073244109e-07,6.59266898775813e-06,6.94076835378546e-07,0.00187904544738547
"HEXIM1",0.0669908185746298,0.263534013514581,0.115242654567891,0.233557226548058,0.00388814286313308
"KRT14",0.0577104906829958,1.39071475696384e-05,0.000259340832665506,7.80784543799701e-06,0.000428152458045049
"MAPT",0.00741360132176686,0.238622372776978,0.0249119853838315,0.146545472934687,0.0144116549388564
"TNFRSF18",0.012258985073482,0.0242092278248349,0.0198476806803713,0.030551235710523,0.0391399372101763
"SERPINA11",0.00983855071115135,0.060327466396412,0.0704096919292185,0.0907130887415863,0.0164041051459702
"RPS19BP1",0.217624126914499,0.0411046099898229,0.0444856130425859,0.0204359009058077,0.226531163085914
"ENTPD5",0.000536736633225416,0.0289392152003381,0.0349204144244763,0.016447364333603,0.00725262734197971
"NAP1L1",0.141865617703674,0.107363612363763,0.11167022332331,0.0498375917640117,0.24689134155929
"TSPYL4",0.0414642247571508,0.11540467698715,0.00304519257195487,0.0066468434415961,0.0215240477703843
"MT1X",0.135641317823335,0.00165176159957207,0.0144020540524978,1.78600351010021e-06,0.0176311326093795
"BCAM",0.00339831274220715,0.0452419658433577,0.0960928665124314,0.0320404800860506,0.00259726874880325
"CIDEC",0.000354026418752679,0.0324849207971519,0.110737544768526,0.0118967829502318,0.00671536042325664
"TAF9B",0.0164722749302569,0.15073372640145,0.093870808677793,0.0722275743078133,0.115054001204375
"CHP1",0.138995336941756,0.0430014910105218,0.123109924417035,0.0590718125346706,0.195613238417393
"FPR3",0.146892092347258,0.0188952335295988,0.00247336826813984,0.00856300038713095,0.224262394149936
"COL4A1",0.149450298477436,0.0860865638962661,0.0672939124299362,0.0801795189392737,0.0675985681580246
"PTMA",0.57096777494191,0.00887929412016836,0.0159977011363735,0.0496793338923932,0.0119574613224942
"USP7",0.0862610194326561,0.177187742848838,0.0443486670983387,0.00830148554688777,0.190931675685096
"MAGEH1",0.290792397488888,0.0997743126170369,0.199012411810284,0.243253656527633,0.0812796819738011
"ISG15",0.0473276425376392,0.0361733862004475,0.0134197945189399,0.00747686889719344,0.0294140163123418
"TMSB4XP8",0.0686234825638804,0.0604199687135531,0.0533680664338555,0.0067205524845063,0.0601414449501867
"AMTN",0.018055165485412,8.40267813522313e-05,0.000399760614319543,9.99432332806126e-05,0.012315662764987
"THSD4",0.00748437341479806,0.163442373059637,0.143745114747028,0.0134147066389998,0.0199184456107027
"TCEA1",0.0711104704735932,0.00518125231561668,0.0212792088361054,0.239071167703381,0.113480441802452
"H1-2",0.0166041520764853,0.0232288556795013,0.0251590439449647,0.0862057315131794,0.0269077067914612
"EIF4EBP1",0.0609067598832592,0.0139636755952245,0.000511329895693305,0.0300863657218214,0.0657249220467625
"DMBT1",0.0120518432816903,9.07589436361521e-06,0.00160916551342053,0.000178893856317146,0.00343845650090908
"COL14A1",0.0124465078764187,0.0680996453156781,0.139573289260409,0.0246769292029285,0.00910607573452563
"TPRG1",0.00312965187548921,0.0754925941800963,0.048660096221909,0.0288977716925524,0.00641642666954648
"ARL4C",0.141116185582931,0.00282663264591058,0.00953077928781227,0.00856829213549984,0.103326920673778
"AGRN",0.258375807090537,0.0936314784402,0.121617615691719,0.0285454946760444,0.145847805617729
"LAMTOR4",0.148303229242791,0.130617124701499,0.0220804392854473,0.0460245753535165,0.115099457787961
"TUBB4B",0.201087499291534,0.118799961950346,0.124611016734909,0.283735135290621,0.00733492477550001
"COMMD6",0.0302349749014237,0.0387950376375775,0.280783818852208,0.0836899799706572,0.272405817522016
"PLA2G2A",0.0265492645062229,0.000958507250921022,0.000508151626564838,0.00156826136885624,0.00341132508781287
"HES4",0.151588574266897,0.00348783496341638,0.0300323740493523,0.000787836965656793,0.011981567685164
"PLSCR1",0.264683728530396,0.00950969994464306,0.0177911558697503,0.0218510100465884,0.13266944302649
"SBK1",0.160795475243926,0.0309309292645989,0.0294576980845382,0.0608586449623898,0.138337628406982
"SELL",0.0193680539658208,0.0051613005491745,0.00141058186073044,0.000192790435785179,0.00371626556934307
"H2AX",0.280596110444299,0.0441701341007056,0.0141256768353485,0.121287955484547,0.127160895236743
"SERPINA5",0.00159369820110723,0.0143132195318491,0.0290885467548969,0.0731149145166112,0.0158566966257443
"NCCRP1",0.0583853782938172,1.78023031461893e-06,2.52339517265523e-06,9.82462298485651e-05,0.00458177695860256
"KRTDAP",0.00911885484536012,9.20716376859359e-06,0.000954813510371253,0.000239351251305303,0.00310538923490581
"HBA2",0.0191876233765026,0.00995777197854223,0.0531124198634639,0.0114512026543801,0.00647616827970962
"NBR1",0.0712160291968168,0.0841332696127864,0.268089447533256,0.427371042686099,0.0753156031389004
"SUMO2",0.143654478534709,0.0532009794844917,0.0684980680071222,0.114352499205183,0.00788792748498424
"S100A16",0.0921540325324046,0.0635139899439044,0.000729534487619969,0.144864985264156,0.148113385216881
"ZDHHC9",0.378751603635567,0.0725422726629113,0.0524402420099349,0.250303514817722,0.0837961042382513
"SMIM15",0.132162307308417,0.409337406717763,0.00956173728971514,0.0405855045623141,0.326216756853825
"NOXA1",0.042149986774531,0.195628689082558,0.0834463314603,0.105521855072902,0.00619599623248357
"PRELP",0.0697996802681129,0.000796924613488344,0.00171189115744927,0.00293485461113235,0.00478441607121939
"RPL14",0.334697427035662,0.137424098265472,0.100830857201278,0.277812462439495,0.0459475171604392
"MSL1",0.0190726436133778,0.0251492572860571,0.0059503886620362,0.12345551037924,0.0457714070787468
"INSYN2A",0.00529456026948575,0.0197860181269885,0.00682706857527166,0.0097750463792319,0.0197797698304342
"CFAP126",0.0486968106222571,0.106940075961888,0.027426719063166,0.0332780485718204,0.0521490059980747
"C9orf152",0.0175296448324979,0.109076800582079,0.0118140459390906,0.39554270170649,0.0492495789523803
"NOC2L",0.32395641781328,0.00177397096169087,0.0233366188740808,0.0680058058144397,0.288657465685407
"NELFB",0.238511571261983,0.0670762019861886,0.085204508058455,0.223698437380254,0.261824522327777
"KCTD21",0.0112148017344812,0.0156319961905366,0.0143782345999491,0.0776558255772431,0.0246941824276359
"SBSN",0.0224114058951325,3.45385967145812e-06,0.000241330028989909,4.37602046018583e-05,0.00383362851585858
"NDUFA4",0.14031547685313,0.0300509916684241,0.065860437491063,0.132570231297576,0.148272002499423
"FAM111B",0.0810490538128367,0.00759205896029621,0.00401706583505964,0.036951627861109,0.156507352677888
"APOD",0.00494106683077206,0.00422346400258322,0.00181863570468927,0.031997778637245,0.0101876597703626
"H1-0",0.0865373130273065,0.208456480393935,0.205735086200837,0.00696114092572321,0.089443799196477
"LITAF",0.138072201673867,0.0191635105059532,0.0219426930687777,0.105549424097,0.133237112551521
"TMEM120A",0.0262169496502251,0.299505960193487,0.0615714017849747,0.0904858030757005,0.187574840173683
"SF3B3",0.0431522221354444,0.0365050646241692,0.0470737403156775,0.0605719722893852,0.456504916114478
"SP6",0.0494005336519493,0.00148061321854432,0.00454794523181928,0.0196601282511057,0.000273978114731924
"PLAC9",0.0115822610895004,0.0139757535525321,0.0954278657236908,0.0341314160335427,0.0228412213518406
"CLDN4",0.266937651221679,0.0570706783053021,0.0185737234006929,0.0468043280528346,0.155531452419128
"JPT1",0.00777286901322063,0.00932649996182443,0.00280542306676292,0.0733883501622451,0.172823527384341
